timestamp,open,high,low,close,volume
2019-06-17 06:55:20,1.1210,1.1210,1.1202,1.1207,0
2019-06-17 06:30:00,1.1209,1.1210,1.1200,1.1210,0
2019-06-17 06:00:00,1.1205,1.1210,1.1200,1.1209,0
2019-06-17 05:30:00,1.1209,1.1210,1.1200,1.1205,0
2019-06-17 05:00:00,1.1203,1.1209,1.1198,1.1208,0
2019-06-17 04:30:00,1.1200,1.1205,1.1195,1.1202,0
2019-06-17 04:00:00,1.1200,1.1203,1.1186,1.1201,0
2019-06-17 03:30:00,1.1197,1.1201,1.1189,1.1200,0
2019-06-17 03:00:00,1.1205,1.1206,1.1192,1.1197,0
2019-06-17 02:30:00,1.1207,1.1208,1.1197,1.1205,0
2019-06-17 02:00:00,1.1206,1.1207,1.1199,1.1206,0
2019-06-17 01:30:00,1.1210,1.1211,1.1202,1.1207,0
2019-06-17 01:00:00,1.1211,1.1212,1.1205,1.1211,0
2019-06-17 00:30:00,1.1215,1.1215,1.1206,1.1211,0
2019-06-17 00:00:00,1.1213,1.1216,1.1209,1.1215,0
2019-06-16 23:30:00,1.1214,1.1214,1.1207,1.1213,0
2019-06-16 23:00:00,1.1208,1.1214,1.1204,1.1214,0
2019-06-16 22:30:00,1.1209,1.1210,1.1202,1.1209,0
2019-06-16 22:00:00,1.1209,1.1211,1.1204,1.1209,0
2019-06-16 21:30:00,1.1205,1.1210,1.1201,1.1209,0
2019-06-16 21:00:00,1.1206,1.1208,1.1200,1.1205,0
2019-06-16 20:30:00,1.1206,1.1207,1.1199,1.1206,0
2019-06-16 20:00:00,1.1198,1.1206,1.1195,1.1205,0
2019-06-16 19:30:00,1.1198,1.1199,1.1193,1.1199,0
2019-06-16 19:00:00,1.1193,1.1199,1.1192,1.1198,0
2019-06-14 17:00:00,1.1195,1.1198,1.1190,1.1193,0
2019-06-14 16:30:00,1.1196,1.1197,1.1189,1.1195,0
2019-06-14 16:00:00,1.1196,1.1198,1.1191,1.1197,0
2019-06-14 15:30:00,1.1198,1.1199,1.1193,1.1197,0
2019-06-14 15:00:00,1.1201,1.1202,1.1192,1.1198,0
2019-06-14 14:30:00,1.1198,1.1202,1.1193,1.1201,0
2019-06-14 14:00:00,1.1198,1.1199,1.1191,1.1198,0
2019-06-14 13:30:00,1.1198,1.1200,1.1192,1.1198,0
2019-06-14 13:00:00,1.1198,1.1200,1.1192,1.1198,0
2019-06-14 12:30:00,1.1203,1.1204,1.1194,1.1198,0
2019-06-14 12:00:00,1.1208,1.1209,1.1196,1.1203,0
2019-06-14 11:30:00,1.1203,1.1211,1.1198,1.1208,0
2019-06-14 11:00:00,1.1199,1.1207,1.1194,1.1204,0
2019-06-14 10:30:00,1.1201,1.1202,1.1192,1.1200,0
2019-06-14 10:00:00,1.1205,1.1207,1.1192,1.1200,0
2019-06-14 09:30:00,1.1204,1.1207,1.1198,1.1205,0
2019-06-14 09:00:00,1.1216,1.1216,1.1200,1.1205,0
2019-06-14 08:30:00,1.1211,1.1219,1.1205,1.1215,0
2019-06-14 08:00:00,1.1210,1.1212,1.1204,1.1211,0
2019-06-14 07:30:00,1.1208,1.1213,1.1203,1.1210,0
2019-06-14 07:00:00,1.1216,1.1217,1.1202,1.1206,0
2019-06-14 06:30:00,1.1218,1.1219,1.1209,1.1216,0
2019-06-14 06:00:00,1.1217,1.1221,1.1210,1.1217,0
2019-06-14 05:30:00,1.1223,1.1223,1.1212,1.1216,0
2019-06-14 05:00:00,1.1223,1.1228,1.1214,1.1223,0
2019-06-14 04:30:00,1.1217,1.1224,1.1211,1.1223,0
2019-06-14 04:00:00,1.1202,1.1221,1.1198,1.1217,0
2019-06-14 03:30:00,1.1205,1.1208,1.1191,1.1202,0
2019-06-14 03:00:00,1.1207,1.1207,1.1197,1.1205,0
2019-06-14 02:30:00,1.1205,1.1209,1.1198,1.1207,0
2019-06-14 02:00:00,1.1207,1.1208,1.1200,1.1205,0
2019-06-14 01:30:00,1.1208,1.1208,1.1201,1.1207,0
2019-06-14 01:00:00,1.1207,1.1208,1.1201,1.1208,0
2019-06-14 00:30:00,1.1205,1.1207,1.1199,1.1206,0
2019-06-14 00:00:00,1.1206,1.1206,1.1200,1.1205,0
2019-06-13 23:30:00,1.1203,1.1207,1.1197,1.1206,0
2019-06-13 23:00:00,1.1200,1.1206,1.1195,1.1201,0
2019-06-13 22:30:00,1.1199,1.1202,1.1194,1.1200,0
2019-06-13 22:00:00,1.1200,1.1201,1.1193,1.1198,0
2019-06-13 21:30:00,1.1198,1.1201,1.1193,1.1200,0
2019-06-13 21:00:00,1.1205,1.1207,1.1195,1.1198,0
2019-06-13 20:30:00,1.1205,1.1208,1.1200,1.1205,0
2019-06-13 20:00:00,1.1208,1.1210,1.1198,1.1205,0
2019-06-13 19:30:00,1.1206,1.1209,1.1201,1.1208,0
2019-06-13 19:00:00,1.1208,1.1208,1.1201,1.1206,0
2019-06-13 18:30:00,1.1209,1.1210,1.1202,1.1208,0
2019-06-13 18:00:00,1.1208,1.1212,1.1202,1.1208,0
2019-06-13 17:30:00,1.1204,1.1212,1.1201,1.1207,0
2019-06-13 17:00:00,1.1208,1.1210,1.1202,1.1204,0
2019-06-13 16:30:00,1.1210,1.1211,1.1203,1.1208,0
2019-06-13 16:00:00,1.1206,1.1211,1.1201,1.1210,0
2019-06-13 15:30:00,1.1206,1.1208,1.1200,1.1205,0
2019-06-13 15:00:00,1.1206,1.1207,1.1200,1.1206,0
2019-06-13 14:30:00,1.1207,1.1207,1.1197,1.1206,0
2019-06-13 14:00:00,1.1210,1.1212,1.1202,1.1207,0
2019-06-13 13:30:00,1.1214,1.1215,1.1206,1.1211,0
2019-06-13 13:00:00,1.1218,1.1219,1.1210,1.1215,0
2019-06-13 12:30:00,1.1214,1.1218,1.1208,1.1217,0
2019-06-13 12:00:00,1.1216,1.1219,1.1208,1.1214,0
2019-06-13 11:30:00,1.1212,1.1217,1.1208,1.1216,0
2019-06-13 11:00:00,1.1209,1.1216,1.1204,1.1212,0
2019-06-13 10:30:00,1.1206,1.1209,1.1198,1.1209,0
2019-06-13 10:00:00,1.1205,1.1208,1.1195,1.1206,0
2019-06-13 09:30:00,1.1202,1.1206,1.1197,1.1205,0
2019-06-13 09:00:00,1.1209,1.1210,1.1197,1.1202,0
2019-06-13 08:30:00,1.1206,1.1210,1.1198,1.1209,0
2019-06-13 08:00:00,1.1203,1.1208,1.1198,1.1206,0
2019-06-13 07:30:00,1.1209,1.1210,1.1198,1.1203,0
2019-06-13 07:00:00,1.1212,1.1213,1.1202,1.1209,0
2019-06-13 06:30:00,1.1220,1.1221,1.1208,1.1212,0
2019-06-13 06:00:00,1.1216,1.1221,1.1207,1.1220,0
2019-06-13 05:30:00,1.1210,1.1217,1.1206,1.1216,0
2019-06-13 05:00:00,1.1219,1.1219,1.1200,1.1211,0
2019-06-13 04:30:00,1.1219,1.1224,1.1211,1.1219,0
2019-06-13 04:00:00,1.1224,1.1225,1.1211,1.1219,0
2019-06-13 03:30:00,1.1243,1.1246,1.1220,1.1224,0
2019-06-13 03:00:00,1.1242,1.1250,1.1234,1.1242,0
2019-06-13 02:30:00,1.1241,1.1244,1.1234,1.1242,0
2019-06-13 02:00:00,1.1237,1.1242,1.1234,1.1241,0
2019-06-13 01:30:00,1.1234,1.1238,1.1229,1.1238,0
2019-06-13 01:00:00,1.1236,1.1237,1.1229,1.1233,0
2019-06-13 00:30:00,1.1235,1.1237,1.1228,1.1236,0
2019-06-13 00:00:00,1.1233,1.1235,1.1227,1.1234,0
2019-06-12 23:30:00,1.1231,1.1236,1.1226,1.1232,0
2019-06-12 23:00:00,1.1225,1.1231,1.1219,1.1231,0
2019-06-12 22:30:00,1.1230,1.1231,1.1220,1.1225,0
2019-06-12 22:00:00,1.1236,1.1238,1.1227,1.1230,0
2019-06-12 21:30:00,1.1238,1.1240,1.1233,1.1238,0
2019-06-12 21:00:00,1.1239,1.1240,1.1233,1.1238,0
2019-06-12 20:30:00,1.1238,1.1241,1.1233,1.1239,0
2019-06-12 20:00:00,1.1236,1.1238,1.1230,1.1238,0
2019-06-12 19:30:00,1.1237,1.1238,1.1230,1.1236,0
2019-06-12 19:00:00,1.1239,1.1239,1.1233,1.1237,0
2019-06-12 18:30:00,1.1236,1.1239,1.1231,1.1239,0
2019-06-12 18:00:00,1.1236,1.1240,1.1231,1.1236,0
2019-06-12 17:30:00,1.1235,1.1241,1.1229,1.1237,0
2019-06-12 17:00:00,1.1237,1.1239,1.1230,1.1235,0
2019-06-12 16:30:00,1.1239,1.1240,1.1232,1.1236,0
2019-06-12 16:00:00,1.1238,1.1240,1.1233,1.1239,0
2019-06-12 15:30:00,1.1238,1.1240,1.1233,1.1238,0
2019-06-12 15:00:00,1.1235,1.1240,1.1231,1.1238,0
2019-06-12 14:30:00,1.1238,1.1239,1.1231,1.1235,0
2019-06-12 14:00:00,1.1237,1.1241,1.1233,1.1237,0
2019-06-12 13:30:00,1.1242,1.1242,1.1232,1.1237,0
2019-06-12 13:00:00,1.1241,1.1245,1.1236,1.1242,0
2019-06-12 12:30:00,1.1247,1.1250,1.1236,1.1241,0
2019-06-12 12:00:00,1.1249,1.1250,1.1241,1.1247,0
2019-06-12 11:30:00,1.1257,1.1260,1.1245,1.1250,0
2019-06-12 11:00:00,1.1252,1.1258,1.1244,1.1257,0
2019-06-12 10:30:00,1.1252,1.1253,1.1244,1.1252,0
2019-06-12 10:00:00,1.1252,1.1257,1.1246,1.1251,0
2019-06-12 09:30:00,1.1256,1.1259,1.1248,1.1252,0
2019-06-12 09:00:00,1.1256,1.1260,1.1248,1.1256,0
2019-06-12 08:30:00,1.1251,1.1264,1.1247,1.1256,0
2019-06-12 08:00:00,1.1253,1.1256,1.1245,1.1251,0
2019-06-12 07:30:00,1.1254,1.1256,1.1244,1.1255,0
2019-06-12 07:00:00,1.1248,1.1254,1.1236,1.1254,0
2019-06-12 06:30:00,1.1241,1.1248,1.1235,1.1248,0
2019-06-12 06:00:00,1.1234,1.1242,1.1228,1.1241,0
2019-06-12 05:30:00,1.1238,1.1239,1.1228,1.1233,0
2019-06-12 05:00:00,1.1238,1.1244,1.1231,1.1238,0
2019-06-12 04:30:00,1.1246,1.1248,1.1234,1.1238,0
2019-06-12 04:00:00,1.1231,1.1248,1.1226,1.1247,0
2019-06-12 03:30:00,1.1232,1.1234,1.1225,1.1231,0
2019-06-12 03:00:00,1.1230,1.1234,1.1222,1.1232,0
2019-06-12 02:30:00,1.1235,1.1236,1.1226,1.1230,0
2019-06-12 02:00:00,1.1236,1.1237,1.1229,1.1235,0
2019-06-12 01:30:00,1.1238,1.1239,1.1230,1.1236,0
2019-06-12 01:00:00,1.1236,1.1241,1.1232,1.1238,0
2019-06-12 00:30:00,1.1239,1.1240,1.1232,1.1236,0
2019-06-12 00:00:00,1.1241,1.1242,1.1235,1.1239,0
2019-06-11 23:30:00,1.1240,1.1242,1.1235,1.1241,0
2019-06-11 23:00:00,1.1241,1.1243,1.1235,1.1240,0
2019-06-11 22:30:00,1.1237,1.1241,1.1232,1.1241,0
2019-06-11 22:00:00,1.1239,1.1240,1.1232,1.1237,0
2019-06-11 21:30:00,1.1242,1.1242,1.1233,1.1240,0
2019-06-11 21:00:00,1.1245,1.1245,1.1236,1.1241,0
2019-06-11 20:30:00,1.1244,1.1247,1.1239,1.1245,0
2019-06-11 20:00:00,1.1242,1.1245,1.1238,1.1244,0
2019-06-11 19:30:00,1.1242,1.1243,1.1237,1.1242,0
2019-06-11 19:00:00,1.1242,1.1243,1.1237,1.1242,0
2019-06-11 18:30:00,1.1242,1.1243,1.1236,1.1243,0
2019-06-11 18:00:00,1.1241,1.1243,1.1236,1.1241,0
2019-06-11 17:30:00,1.1241,1.1243,1.1236,1.1241,0
2019-06-11 17:00:00,1.1237,1.1241,1.1232,1.1241,0
2019-06-11 16:30:00,1.1238,1.1240,1.1233,1.1237,0
2019-06-11 16:00:00,1.1241,1.1241,1.1233,1.1239,0
2019-06-11 15:30:00,1.1241,1.1243,1.1236,1.1241,0
2019-06-11 15:00:00,1.1240,1.1242,1.1233,1.1241,0
2019-06-11 14:30:00,1.1236,1.1240,1.1231,1.1239,0
2019-06-11 14:00:00,1.1237,1.1238,1.1230,1.1236,0
2019-06-11 13:30:00,1.1237,1.1239,1.1230,1.1237,0
2019-06-11 13:00:00,1.1238,1.1244,1.1231,1.1236,0
2019-06-11 12:30:00,1.1235,1.1241,1.1231,1.1238,0
2019-06-11 12:00:00,1.1232,1.1236,1.1224,1.1235,0
2019-06-11 11:30:00,1.1234,1.1236,1.1226,1.1232,0
2019-06-11 11:00:00,1.1231,1.1235,1.1225,1.1235,0
2019-06-11 10:30:00,1.1234,1.1240,1.1228,1.1231,0
2019-06-11 10:00:00,1.1236,1.1238,1.1228,1.1234,0
2019-06-11 09:30:00,1.1226,1.1237,1.1223,1.1236,0
2019-06-11 09:00:00,1.1233,1.1233,1.1222,1.1229,0
2019-06-11 08:30:00,1.1232,1.1235,1.1222,1.1233,0
2019-06-11 08:00:00,1.1217,1.1236,1.1211,1.1232,0
2019-06-11 07:30:00,1.1219,1.1221,1.1211,1.1217,0
2019-06-11 07:00:00,1.1223,1.1225,1.1214,1.1219,0
2019-06-11 06:30:00,1.1230,1.1231,1.1218,1.1223,0
2019-06-11 06:00:00,1.1226,1.1230,1.1219,1.1230,0
2019-06-11 05:30:00,1.1216,1.1227,1.1213,1.1226,0
2019-06-11 05:00:00,1.1208,1.1216,1.1203,1.1215,0
2019-06-11 04:30:00,1.1207,1.1210,1.1202,1.1207,0
2019-06-11 04:00:00,1.1209,1.1211,1.1198,1.1207,0
2019-06-11 03:30:00,1.1208,1.1213,1.1204,1.1209,0
2019-06-11 03:00:00,1.1210,1.1210,1.1199,1.1208,0
2019-06-11 02:30:00,1.1210,1.1212,1.1203,1.1209,0
2019-06-11 02:00:00,1.1203,1.1212,1.1198,1.1210,0
2019-06-11 01:30:00,1.1204,1.1206,1.1199,1.1203,0
2019-06-11 01:00:00,1.1204,1.1204,1.1198,1.1203,0
2019-06-11 00:30:00,1.1201,1.1204,1.1196,1.1203,0
2019-06-11 00:00:00,1.1201,1.1202,1.1196,1.1201,0
2019-06-10 23:30:00,1.1200,1.1202,1.1196,1.1201,0
2019-06-10 23:00:00,1.1199,1.1203,1.1194,1.1200,0
2019-06-10 22:30:00,1.1196,1.1199,1.1191,1.1199,0
2019-06-10 22:00:00,1.1199,1.1200,1.1191,1.1196,0
2019-06-10 21:30:00,1.1197,1.1201,1.1192,1.1199,0
2019-06-10 21:00:00,1.1198,1.1200,1.1192,1.1197,0
2019-06-10 20:30:00,1.1195,1.1198,1.1190,1.1197,0
2019-06-10 20:00:00,1.1197,1.1199,1.1191,1.1195,0
2019-06-10 19:30:00,1.1197,1.1199,1.1191,1.1197,0
2019-06-10 19:00:00,1.1197,1.1200,1.1190,1.1196,0
2019-06-10 18:30:00,1.1195,1.1197,1.1190,1.1197,0
2019-06-10 18:00:00,1.1194,1.1201,1.1188,1.1195,0
2019-06-10 17:30:00,1.1194,1.1200,1.1188,1.1194,0
2019-06-10 17:00:00,1.1199,1.1199,1.1189,1.1191,0
2019-06-10 16:30:00,1.1199,1.1201,1.1194,1.1199,0
2019-06-10 16:00:00,1.1198,1.1199,1.1193,1.1199,0
2019-06-10 15:30:00,1.1194,1.1199,1.1190,1.1198,0
2019-06-10 15:00:00,1.1198,1.1199,1.1190,1.1194,0
2019-06-10 14:30:00,1.1195,1.1199,1.1190,1.1198,0
2019-06-10 14:00:00,1.1196,1.1199,1.1190,1.1196,0
2019-06-10 13:30:00,1.1198,1.1201,1.1191,1.1195,0
2019-06-10 13:00:00,1.1196,1.1199,1.1190,1.1198,0
2019-06-10 12:30:00,1.1196,1.1197,1.1189,1.1195,0
2019-06-10 12:00:00,1.1196,1.1197,1.1190,1.1195,0
2019-06-10 11:30:00,1.1200,1.1201,1.1191,1.1196,0
2019-06-10 11:00:00,1.1207,1.1207,1.1195,1.1200,0
2019-06-10 10:30:00,1.1205,1.1207,1.1199,1.1207,0
2019-06-10 10:00:00,1.1204,1.1206,1.1191,1.1205,0
2019-06-10 09:30:00,1.1198,1.1205,1.1193,1.1204,0
2019-06-10 09:00:00,1.1201,1.1201,1.1189,1.1198,0
2019-06-10 08:30:00,1.1200,1.1205,1.1194,1.1201,0
2019-06-10 08:00:00,1.1198,1.1206,1.1193,1.1200,0
2019-06-10 07:30:00,1.1200,1.1202,1.1192,1.1198,0
2019-06-10 07:00:00,1.1204,1.1205,1.1193,1.1201,0
2019-06-10 06:30:00,1.1203,1.1205,1.1197,1.1203,0
2019-06-10 06:00:00,1.1201,1.1205,1.1196,1.1202,0
2019-06-10 05:30:00,1.1199,1.1202,1.1192,1.1201,0
2019-06-10 05:00:00,1.1187,1.1201,1.1181,1.1199,0
2019-06-10 04:30:00,1.1193,1.1195,1.1184,1.1187,0
2019-06-10 04:00:00,1.1194,1.1199,1.1188,1.1193,0
2019-06-10 03:30:00,1.1199,1.1202,1.1188,1.1194,0
2019-06-10 03:00:00,1.1201,1.1204,1.1193,1.1199,0
2019-06-10 02:30:00,1.1203,1.1205,1.1196,1.1201,0
2019-06-10 02:00:00,1.1201,1.1203,1.1195,1.1203,0
2019-06-10 01:30:00,1.1206,1.1207,1.1197,1.1201,0
2019-06-10 01:00:00,1.1205,1.1208,1.1200,1.1206,0
2019-06-10 00:30:00,1.1205,1.1206,1.1198,1.1206,0
2019-06-10 00:00:00,1.1207,1.1208,1.1199,1.1205,0
2019-06-09 23:30:00,1.1205,1.1207,1.1199,1.1207,0
2019-06-09 23:00:00,1.1207,1.1208,1.1199,1.1204,0
2019-06-09 22:30:00,1.1208,1.1209,1.1201,1.1206,0
2019-06-09 22:00:00,1.1207,1.1208,1.1200,1.1208,0
2019-06-09 21:30:00,1.1208,1.1210,1.1202,1.1207,0
2019-06-09 21:00:00,1.1206,1.1209,1.1200,1.1208,0
2019-06-09 20:30:00,1.1204,1.1207,1.1200,1.1207,0
2019-06-09 20:00:00,1.1208,1.1209,1.1200,1.1204,0
2019-06-09 19:30:00,1.1206,1.1208,1.1201,1.1208,0
2019-06-09 19:00:00,1.1190,1.1206,1.1197,1.1205,0
2019-06-07 17:30:00,1.1190,1.1190,1.1190,1.1190,0
2019-06-07 17:00:00,1.1193,1.1201,1.1188,1.1190,0
2019-06-07 16:30:00,1.1190,1.1193,1.1183,1.1193,0
2019-06-07 16:00:00,1.1191,1.1192,1.1185,1.1190,0
2019-06-07 15:30:00,1.1189,1.1192,1.1183,1.1191,0
2019-06-07 15:00:00,1.1192,1.1192,1.1182,1.1189,0
2019-06-07 14:30:00,1.1191,1.1193,1.1185,1.1192,0
2019-06-07 14:00:00,1.1193,1.1193,1.1184,1.1190,0
2019-06-07 13:30:00,1.1190,1.1196,1.1185,1.1193,0
2019-06-07 13:00:00,1.1184,1.1192,1.1178,1.1190,0
2019-06-07 12:30:00,1.1185,1.1188,1.1177,1.1184,0
2019-06-07 12:00:00,1.1188,1.1191,1.1178,1.1185,0
2019-06-07 11:30:00,1.1189,1.1191,1.1180,1.1189,0
2019-06-07 11:00:00,1.1194,1.1196,1.1183,1.1189,0
2019-06-07 10:30:00,1.1192,1.1199,1.1185,1.1194,0
2019-06-07 10:00:00,1.1187,1.1197,1.1180,1.1192,0
2019-06-07 09:30:00,1.1173,1.1189,1.1166,1.1187,0
2019-06-07 09:00:00,1.1176,1.1184,1.1163,1.1173,0
2019-06-07 08:30:00,1.1190,1.1195,1.1167,1.1177,0
2019-06-07 08:00:00,1.1192,1.1193,1.1184,1.1190,0
2019-06-07 07:30:00,1.1196,1.1197,1.1185,1.1191,0
2019-06-07 07:00:00,1.1201,1.1202,1.1190,1.1196,0
2019-06-07 06:30:00,1.1198,1.1202,1.1192,1.1200,0
2019-06-07 06:00:00,1.1206,1.1207,1.1191,1.1197,0
2019-06-07 05:30:00,1.1198,1.1207,1.1192,1.1206,0
2019-06-07 05:00:00,1.1196,1.1199,1.1191,1.1198,0
2019-06-07 04:30:00,1.1190,1.1198,1.1185,1.1197,0
2019-06-07 04:00:00,1.1193,1.1195,1.1182,1.1190,0
2019-06-07 03:30:00,1.1195,1.1198,1.1184,1.1193,0
2019-06-07 03:00:00,1.1190,1.1197,1.1181,1.1195,0
2019-06-07 02:30:00,1.1176,1.1192,1.1169,1.1190,0
2019-06-07 02:00:00,1.1170,1.1176,1.1167,1.1176,0
2019-06-07 01:30:00,1.1175,1.1176,1.1166,1.1170,0
2019-06-07 01:00:00,1.1177,1.1177,1.1170,1.1175,0
2019-06-07 00:30:00,1.1174,1.1177,1.1168,1.1176,0
2019-06-07 00:00:00,1.1177,1.1177,1.1168,1.1174,0
2019-06-06 23:30:00,1.1176,1.1178,1.1170,1.1176,0
2019-06-06 23:00:00,1.1179,1.1181,1.1171,1.1176,0
2019-06-06 22:30:00,1.1177,1.1179,1.1170,1.1179,0
2019-06-06 22:00:00,1.1175,1.1179,1.1169,1.1177,0
2019-06-06 21:30:00,1.1176,1.1177,1.1169,1.1175,0
2019-06-06 21:00:00,1.1180,1.1181,1.1171,1.1176,0
2019-06-06 20:30:00,1.1175,1.1181,1.1169,1.1181,0
2019-06-06 20:00:00,1.1180,1.1182,1.1171,1.1175,0
2019-06-06 19:30:00,1.1181,1.1182,1.1174,1.1179,0
2019-06-06 19:00:00,1.1179,1.1183,1.1173,1.1182,0
2019-06-06 18:30:00,1.1180,1.1182,1.1174,1.1179,0
2019-06-06 18:00:00,1.1179,1.1181,1.1174,1.1180,0
2019-06-06 17:30:00,1.1176,1.1181,1.1171,1.1179,0
2019-06-06 17:00:00,1.1181,1.1182,1.1173,1.1176,0
2019-06-06 16:30:00,1.1183,1.1187,1.1175,1.1181,0
2019-06-06 16:00:00,1.1181,1.1185,1.1176,1.1183,0
2019-06-06 15:30:00,1.1178,1.1185,1.1173,1.1181,0
2019-06-06 15:00:00,1.1180,1.1180,1.1168,1.1178,0
2019-06-06 14:30:00,1.1173,1.1180,1.1166,1.1180,0
2019-06-06 14:00:00,1.1171,1.1174,1.1163,1.1173,0
2019-06-06 13:30:00,1.1168,1.1172,1.1161,1.1171,0
2019-06-06 13:00:00,1.1171,1.1172,1.1162,1.1168,0
2019-06-06 12:30:00,1.1164,1.1173,1.1163,1.1171,0
2019-06-06 12:00:00,1.1168,1.1169,1.1157,1.1166,0
2019-06-06 11:30:00,1.1161,1.1172,1.1157,1.1168,0
2019-06-06 11:00:00,1.1163,1.1168,1.1152,1.1160,0
2019-06-06 10:30:00,1.1169,1.1172,1.1154,1.1163,0
2019-06-06 10:00:00,1.1175,1.1177,1.1162,1.1169,0
2019-06-06 09:30:00,1.1178,1.1185,1.1170,1.1175,0
2019-06-06 09:00:00,1.1186,1.1198,1.1172,1.1178,0
2019-06-06 08:30:00,1.1174,1.1189,1.1165,1.1186,0
2019-06-06 08:00:00,1.1176,1.1185,1.1156,1.1174,0
2019-06-06 07:30:00,1.1179,1.1184,1.1172,1.1177,0
2019-06-06 07:00:00,1.1185,1.1185,1.1174,1.1179,0
2019-06-06 06:30:00,1.1178,1.1186,1.1173,1.1185,0
2019-06-06 06:00:00,1.1174,1.1179,1.1168,1.1178,0
2019-06-06 05:30:00,1.1175,1.1180,1.1170,1.1175,0
2019-06-06 05:00:00,1.1171,1.1179,1.1167,1.1175,0
2019-06-06 04:30:00,1.1171,1.1177,1.1165,1.1174,0
2019-06-06 04:00:00,1.1164,1.1176,1.1162,1.1171,0
2019-06-06 03:30:00,1.1163,1.1168,1.1158,1.1167,0
2019-06-06 03:00:00,1.1166,1.1170,1.1157,1.1163,0
2019-06-06 02:30:00,1.1159,1.1169,1.1151,1.1166,0
2019-06-06 02:00:00,1.1167,1.1168,1.1154,1.1159,0
2019-06-06 01:30:00,1.1167,1.1171,1.1161,1.1166,0
2019-06-06 01:00:00,1.1169,1.1169,1.1162,1.1167,0
2019-06-06 00:30:00,1.1169,1.1169,1.1162,1.1169,0
2019-06-06 00:00:00,1.1167,1.1171,1.1163,1.1169,0
2019-06-05 23:30:00,1.1166,1.1168,1.1159,1.1167,0
2019-06-05 23:00:00,1.1167,1.1168,1.1160,1.1167,0
2019-06-05 22:30:00,1.1164,1.1169,1.1160,1.1167,0
